tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
404831,VerizonSupport,False,2017-10-09 21:19:57+00:00,"@211819 Good evening, was that test from a wired or wireless connection? ^RMD",404832,404833.0
874816,VerizonSupport,False,2017-10-09 21:20:27+00:00,"@327695 Is this for your Verizon residential or Verizon wireless mobile?
^ADP",,874817.0
404829,VerizonSupport,False,2017-10-09 21:21:27+00:00,@211818 Could i ask what issue you are experiencing? ^RMD,,404830.0
404825,VerizonSupport,False,2017-10-09 21:22:00+00:00,"@211817 Welcome to the Family!
^JAY",,404826.0
404366,VerizonSupport,False,2017-10-09 21:22:30+00:00,"@211712 Can you try to factory reset your router, press and hold the reset button on back for 10 seconds.  https://t.co/x78Cx5Ivwx
^ADP",404367,404365.0
404834,VerizonSupport,False,2017-10-09 21:24:26+00:00,@211819 Please run this test fro ma wired connection so we can narrow your issue down a bit for you. ^RMD,404835,404832.0
406909,VerizonSupport,False,2017-10-09 21:32:28+00:00,"@211981 Can you provide us some detail into this issue so we can help?
^JAY","406910,406911",406912.0
404836,VerizonSupport,False,2017-10-09 21:37:00+00:00,"@211819 What package are currently signed up for?
^JAY",404837,404835.0
406893,VerizonSupport,False,2017-10-09 21:40:51+00:00,"@211980 No need to wait on hold. We can help you right here. What trouble are you having with your service?
^HSB",406894,406895.0
404838,VerizonSupport,False,2017-10-09 21:42:30+00:00,@211819 Please follow and DM us. ^RMD,,404837.0
406877,VerizonSupport,False,2017-10-09 21:43:27+00:00,"@211979 Good evening, are you getting any red lights on your router when this happens? ^RMD",406878,406879.0
406914,VerizonSupport,False,2017-10-09 21:46:00+00:00,"@211981 Understood, did they give you an order number we can look into? We want to make sure we are doing all we can to help.
^JAY",,406911.0
406913,VerizonSupport,False,2017-10-09 21:46:00+00:00,"@211981 You mentioned that you were not given a ticket on Sat. For the appointment tomorrow, was a ticket number issued?Please follow and DM us
^HSB",,406910.0
406896,VerizonSupport,False,2017-10-09 21:46:28+00:00,@211980 Do you happen to know where your battery back up unit is located? ^RMD,406897,406894.0
407296,VerizonSupport,False,2017-10-09 21:47:31+00:00,"@211981 We are sorry we missed you. So you already received a new ticket and are set for tomorrow AM? 
^ADP",,407297.0
406899,VerizonSupport,False,2017-10-09 21:48:00+00:00,@211980 Do you have Fios with us? ^RMD,406907,406897.0
407293,VerizonSupport,False,2017-10-09 21:48:33+00:00,"@212079 We vote for Fios! Please check here for availability: https://t.co/BKtachzW0Z . We'd love to have you in the family. 
^HSB",,407294.0
406900,VerizonSupport,False,2017-10-09 21:49:27+00:00,@211980 Can you press the reset button on that desktop ONT please. ^RMD,406901,406898.0
406880,VerizonSupport,False,2017-10-09 21:49:55+00:00,"@211979 Thanks for confirming. Is the WAN light currently lit on the back of the router?
^HSB",406881,406878.0
401935,VerizonSupport,False,2017-10-09 21:54:00+00:00,"@211057 Do you have TV service or just internet?
^ADP",401936,401933.0
406882,VerizonSupport,False,2017-10-09 21:55:28+00:00,"@211979 Good. Have you made any custom changes to the router? If not, can you please factory reset the router?
^HSB https://t.co/AhPZlfmGKh",406883,406881.0
407743,VerizonSupport,False,2017-10-09 21:59:28+00:00,@212196 What has got you feeling that way about us and what can we do to make it better? ^RMD,407744,407745.0
406902,VerizonSupport,False,2017-10-09 22:00:01+00:00,"@211980 There should be a smaller black device with the reset button on it.
^JAY","406903,406904",406901.0
406884,VerizonSupport,False,2017-10-09 22:00:02+00:00,"@211979 That is a custom change but no worries. Do you know where the battery back unit is at in the home?
^HSB",406885,406883.0
406886,VerizonSupport,False,2017-10-09 22:06:26+00:00,@211979 Please go to the battery back up and press the alarm silence for 20 seconds. ^RMD,406887,406885.0
406905,VerizonSupport,False,2017-10-09 22:09:26+00:00,@211980 Was the box rebooted after the reset? ^RMD,406906,406904.0
406888,VerizonSupport,False,2017-10-09 22:15:27+00:00,"@211979 Back to a white light on the router?
^HSB",406889,406887.0
408285,VerizonSupport,False,2017-10-09 22:15:58+00:00,"@212313 25 minutes too long. We can help here. What trouble are you having with your service?
^HSB",408284,408286.0
406890,VerizonSupport,False,2017-10-09 22:17:29+00:00,@211979 Connections are all good at this point correct? ^RMD,406891,406889.0
406892,VerizonSupport,False,2017-10-09 22:20:30+00:00,"@211979 Great. Please let us know if you have any questions we are here 24/7.
^TNT",,406891.0
408283,VerizonSupport,False,2017-10-09 22:24:00+00:00,"@212313 We know that is frustrating. Is there an error message shown on the TV channels? Please follow and DM us. 
^HSB",,408284.0
408650,VerizonSupport,False,2017-10-09 22:30:00+00:00,"@211980 Good evening, sorry about that odd call. What can we assist you with? ^RMD",,408651.0
408648,VerizonSupport,False,2017-10-09 22:33:30+00:00,@211980 What trouble are you having with your home services. We are here for you but work in the social space only. ^RMD,408647,408649.0
408639,VerizonSupport,False,2017-10-09 22:34:53+00:00,"@212415 There are plenty of ways to contact us, this being 1. What's going on with that order? ^RMD",408629,408640.0
408643,VerizonSupport,False,2017-10-09 22:36:30+00:00,"@212416 Have you tried blocking the number? 
^TNT","408642,408644",408645.0
408646,VerizonSupport,False,2017-10-09 22:38:57+00:00,"@211980 Let us take a closer look at it for you. Please follow and DM us.
^TNT",,408647.0
408627,VerizonSupport,False,2017-10-09 22:41:00+00:00,"@212415 Can you send us the screen shots of what you accepted?
^JAY",408628,408629.0
408641,VerizonSupport,False,2017-10-09 22:44:04+00:00,@212416 Could you follow and DM us the number that is calling you please. ^RMD,,408642.0
408630,VerizonSupport,False,2017-10-09 22:45:32+00:00,"@212415 By all means please do.

^JAY","408631,408632",408628.0
407746,VerizonSupport,False,2017-10-09 22:46:00+00:00,"@212196 We will make sure to get it resolved tomorrow. Please keep us posted.
^TNT",407747,407744.0
410296,VerizonSupport,False,2017-10-09 22:46:32+00:00,"@212874 That is strange. Is there an error message given? Does it crash before or after you can attempt to login?
^HSB",410293,410297.0
2081218,VerizonSupport,False,2017-10-09 22:52:27+00:00,"@615468 Uh Oh! We'll refer this to our wireless colleagues @115990 since we handle Fios and DSL accounts. They will be in touch. 
^HSB",,2081219.0
408633,VerizonSupport,False,2017-10-09 22:57:32+00:00,"@212415 Thank you for the images. There certainly is a discrepancy. Can you please try to DM us again?
^HSB",408634,408632.0
389793,VerizonSupport,False,2017-10-09 22:59:53+00:00,"@208271 Great, please let us know if you have any questions we are here 24/7.
^TNT",,389792.0
409544,VerizonSupport,False,2017-10-09 23:01:00+00:00,@212655 Not sure why you are on hold when we are right here and ready to assist. Do you have multiple phones connected a this time? ^RMD,"409543,409545",409546.0
409549,VerizonSupport,False,2017-10-09 23:01:25+00:00,"@212657 This game will be on FS1. 583 in HD and 83 in SD
^HSB",,409550.0
408635,VerizonSupport,False,2017-10-09 23:03:28+00:00,"@212415 Apologies there is no direct number. If you want us to take a look into resolving this please DM us we are following you.
^JAY",408636,408634.0
409547,VerizonSupport,False,2017-10-09 23:05:31+00:00,"@212656 We are glad to hear they were able to help. Please let us know if you have any questions we are here 24/7.
^TNT",,409548.0
409541,VerizonSupport,False,2017-10-09 23:08:56+00:00,@212655 Please follow and DM us so we can continue. ^RMD,409542,409543.0
408637,VerizonSupport,False,2017-10-09 23:08:56+00:00,"@212415 We will be happy to help you right here in DM. If you prefer a call you can also reach us at 8008374966.
^TNT",408638,408636.0
409948,VerizonSupport,False,2017-10-09 23:18:00+00:00,"@212773 You can check for any outages based on your account here. https://t.co/ahru3PG6A1 
^JAY",,409949.0
409946,VerizonSupport,False,2017-10-09 23:23:25+00:00,@212772 Not sure why you are waiting on the phone when we are right here for you. What's going on? ^RMD,,409947.0
409942,VerizonSupport,False,2017-10-09 23:26:52+00:00,"@212770 Let us look into it for you. What is going on with your internet?
^TNT",,409943.0
410314,VerizonSupport,False,2017-10-09 23:34:29+00:00,"@212876 Since i do not see any history here, let's not be overzealous. What is going on to make you feel that way? ^RMD","410315,410316",410317.0
410310,VerizonSupport,False,2017-10-09 23:36:00+00:00,@208812 Have you had a chance to reset your router via the recessed reset button on the back of the router? ^RMD,410306,410311.0
2081461,VerizonSupport,False,2017-10-09 23:37:52+00:00,"@615542 Good evening, we would need to speak with the business office specifically which is currently closed. They will re-open tomorrow at 830.^RMD",,2081462.0
410864,VerizonSupport,False,2017-10-09 23:38:24+00:00,"@212998 Let us look into it for you. Do you have a Verizon router?
^TNT",410863,410865.0
410318,VerizonSupport,False,2017-10-09 23:39:50+00:00,"@212876 I understand you are upset, as we can't even see your account since we have no info, please tell us what had you calling in. ^RMD",410319,410316.0
410304,VerizonSupport,False,2017-10-09 23:40:02+00:00,"@208812 Do you know where your back up battery is located? 
^JAY",410305,410306.0
410298,VerizonSupport,False,2017-10-09 23:42:00+00:00,"@212875 Please follow and DM us the details we will take a closer look at it for you.
^TNT",410299,410300.0
880554,VerizonSupport,False,2017-10-09 23:43:00+00:00,"@329072 No reason to wait there or to listen, we are here right away, for you. What's going on and how can we help? ^RMD",880555,256264.0
410291,VerizonSupport,False,2017-10-09 23:43:31+00:00,"@212874 Can you disconnect from WIFI and try again?
^JAY",410292,410293.0
410320,VerizonSupport,False,2017-10-09 23:44:31+00:00,"@212876 Are you referring to your wireless or residential number?
^JAY",410321,410319.0
410861,VerizonSupport,False,2017-10-09 23:45:29+00:00,"@212998 Is it affecting all of your devices?
^TNT","410860,410862",410863.0
410898,VerizonSupport,False,2017-10-09 23:46:31+00:00,"@213002 Oh no, let us look into it for you. Is it happening on your live tv or video on demand?
^TNT",410897,410899.0
410307,VerizonSupport,False,2017-10-09 23:48:00+00:00,"@208812 Did all the lights go off when you disconnected it.
^JAY",410308,410305.0
410882,VerizonSupport,False,2017-10-09 23:48:00+00:00,@212875 Could you tell us what has you calling in other than wanting to speak to a network engineer? ^RMD,410881,410883.0
410294,VerizonSupport,False,2017-10-09 23:51:00+00:00,"@212874 Keep us posted on this.
^JAY",,410292.0
410896,VerizonSupport,False,2017-10-09 23:51:56+00:00,"@213002 Can you try rebooting your router and your main cable box? Let us know if that helps.
^TNT",,410897.0
410309,VerizonSupport,False,2017-10-09 23:53:25+00:00,@208812 Please follow and DM us. ^RMD,,410308.0
410859,VerizonSupport,False,2017-10-09 23:53:26+00:00,"@212998 Are the ports on the back that are hard-wired in the router lit?
^JAY",410858,410860.0
410870,VerizonSupport,False,2017-10-09 23:54:00+00:00,"@212999 What makes you feel this way?
^TNT","410868,410871,410872,410873",410874.0
410857,VerizonSupport,False,2017-10-09 23:56:29+00:00,@212998 Do you happen to know where your battery back up is located? ^RMD,410851,410858.0
410878,VerizonSupport,False,2017-10-09 23:56:29+00:00,"@212875 Understood, we are here for your support.
^JAY",,410879.0
410885,VerizonSupport,False,2017-10-09 23:56:29+00:00,"@213001 Let us look into it for you. What happens when you attempt to watch it?
^TNT",410886,410887.0
410875,VerizonSupport,False,2017-10-09 23:57:53+00:00,"@213000 Are you referring to your cellular or residential bill?
^TNT",410876,410877.0
410866,VerizonSupport,False,2017-10-09 23:58:52+00:00,"@212999 Do you require assistance with your cellular or residential service?
^TNT",410867,410868.0
410849,VerizonSupport,False,2017-10-09 23:58:52+00:00,"@212998 Correct, normally a white box with blue buttons on it. One of them says alarm silence which is what we are looking for. ^RMD",410850,410851.0
410894,VerizonSupport,False,2017-10-09 23:59:30+00:00,@212999 This was a cell phone correct? ^RMD,410895,410872.0
410869,VerizonSupport,False,2017-10-10 00:04:00+00:00,"@212999 Let us loop in our @115990 team they should be able to assist.
^TNT",,410867.0
404368,VerizonSupport,False,2017-10-10 00:04:55+00:00,"@211712 Can you disconnect from the Facetime, turnyour Blurtooth off and test it again?
^TNT",404369,404367.0
410852,VerizonSupport,False,2017-10-10 00:07:32+00:00,"@212998 Can you press and hold it for 15 seconds? Make sure all the lights go off temporarily and then come back on.
^JAY",410853,410850.0
404371,VerizonSupport,False,2017-10-10 00:09:00+00:00,"@211712 Are you connected to 2.4GhZ or 5GhZ connection? Can you connect to 5GhZ, turn your Bluetooth off and send us test result?
^TNT",404372,404370.0
410888,VerizonSupport,False,2017-10-10 00:16:00+00:00,@213001 Could you tyell me what error you are getting when you attempt to watch please. ^RMD,410889,410886.0
411702,VerizonSupport,False,2017-10-10 00:18:00+00:00,"@213217 Are you getting that error message when attempting to sign in to our app?
^TNT",411703,411704.0
404373,VerizonSupport,False,2017-10-10 00:25:34+00:00,"@211712 When  you look are your wireless networks do you see your network in there twice but one has a 5G at the end of it?
^FEM",404374,404372.0
410890,VerizonSupport,False,2017-10-10 00:27:31+00:00,"@213001 Have you tried to press ok to order it?
^TNT",410891,410889.0
411693,VerizonSupport,False,2017-10-10 00:28:29+00:00,"@213216 We need that light to turn white. If you look at the back of the router. Is the WAN light currently lit?
^HSB",411694,411695.0
410856,VerizonSupport,False,2017-10-10 00:28:29+00:00,"@212998 Can you follow and DM back so we can have an agent help?
^FEM",,410854.0
412091,VerizonSupport,False,2017-10-10 00:30:00+00:00,"@213310 Oh no Peter, we can help here. What problem are you having with the TV picture?
^FEM",412090,412092.0
412108,VerizonSupport,False,2017-10-10 00:30:43+00:00,"@213316 That is not the epxerience we want you to have. Please follow and DM us the details and we will look into it for you.
^TNT",412109,412110.0
404375,VerizonSupport,False,2017-10-10 00:32:24+00:00,"@211712 Do any devices in the home see a 5G network?
^HSB",404376,404374.0
412106,VerizonSupport,False,2017-10-10 00:32:54+00:00,"@213315 Hi meadow, we can help here. What issue are you having with the router?
^FEM",,412107.0
412096,VerizonSupport,False,2017-10-10 00:34:00+00:00,"@213313 You should be able to watch it without trouble. Are other devices in the home able to stream the content? 
^HSB","412097,412098",412099.0
411705,VerizonSupport,False,2017-10-10 00:35:00+00:00,"@213217 Can you try to signing in diectly on our website?
^TNT",411706,411703.0
404377,VerizonSupport,False,2017-10-10 00:37:29+00:00,"@211712 Are you able to turn off your Bluetooth and test your wireless speed again? Let us know the result.
^TNT",404378,404376.0
411696,VerizonSupport,False,2017-10-10 00:38:28+00:00,"@213216 Do you know where the Battery Backup unit is located? 
^FEM",411697,411694.0
412088,VerizonSupport,False,2017-10-10 00:39:00+00:00,"@213310 Is it affecting all of your TVs?
^TNT",412084,412089.0
410892,VerizonSupport,False,2017-10-10 00:41:00+00:00,"@213001 if it has been ordered by pressing ok button it should just renew it on the box. Let us know if that helps.
^TNT",410893,410891.0
412095,VerizonSupport,False,2017-10-10 00:42:31+00:00,"@213312 Hi Ruthie, we can help your here. What problem are you having this evening?
^FEM",,401163.0
412093,VerizonSupport,False,2017-10-10 00:43:00+00:00,"@213311 Is the error message on the screen a message advising that the game is blacked out? In what area do you live?
^HSB",,412094.0
412079,VerizonSupport,False,2017-10-10 00:43:28+00:00,"@213309 We have no wait here. Let us know how can we assist.
^TNT",412080,412081.0
412082,VerizonSupport,False,2017-10-10 00:43:28+00:00,@213310 Can you locate the main splitter and make sure all the coax connections are good and tight? ^FEM,412083,412084.0
411698,VerizonSupport,False,2017-10-10 00:44:00+00:00,"@213216 Can you please press and hold down the Alarm Silence or ONT Reset button for about 15 seconds? This will reboot the main terminal. 
^HSB","411699,411700",411697.0
411707,VerizonSupport,False,2017-10-10 00:44:03+00:00,"@213217 Great, let us know if you have any questions we are here 24/7.
^TNT",,411706.0
412544,VerizonSupport,False,2017-10-10 00:45:36+00:00,"@213439 Hi Rick, are you having a problem with any other devices?
^FEM",412545,412546.0
412930,VerizonSupport,False,2017-10-10 00:49:00+00:00,"@213553 Hi Edwin, we can help here. What problem are you having this evening?
^FEM",412929,
404380,VerizonSupport,False,2017-10-10 00:50:26+00:00,"@211712 Can you disconnect from the wireless, reboot the phone, reconnect to the WiFi and try again?
^HSB",404381,404379.0
412085,VerizonSupport,False,2017-10-10 00:51:24+00:00,"@213310 Thanks for checking that. Do you know where the battery backup unit is located in the home? 
^HSB",412086,412083.0
411701,VerizonSupport,False,2017-10-10 00:53:00+00:00,"@213216 Great, please let us know if you have any questions we will be happy to assist.
^TNT",,411700.0
412524,VerizonSupport,False,2017-10-10 00:57:00+00:00,"@213423 Take a look here, https://t.co/gIsBNUM0Hg ,for what's available and what is included in your package. ^RMD",,412525.0
412926,VerizonSupport,False,2017-10-10 00:57:33+00:00,@213315 What was the initial issue that we sent a tech out for originally? ^RMD,412925,412927.0
412100,VerizonSupport,False,2017-10-10 00:58:00+00:00,"@213313 Is the mac on a wired or wireless connection?
^FEM",412101,412097.0
412087,VerizonSupport,False,2017-10-10 00:59:28+00:00,@213310 Have you had a chance to reset it by pressing and holding the alarm silence button for 20 seconds. ^RMD,,412086.0
412102,VerizonSupport,False,2017-10-10 01:00:24+00:00,@213313 Could you connect wired so we can narrow this down a little for you. ^RMD,412103,412098.0
412547,VerizonSupport,False,2017-10-10 01:00:24+00:00,"@213439 Can you logout of the app, uninstall/reinstall the app and try again?
^HSB",,412545.0
404382,VerizonSupport,False,2017-10-10 01:01:30+00:00,"@211712 Do you have the My Fios app? On the Mobile app, go to Internet&gt; WiFi Analyzer and run that.
^FEM",,404381.0
412928,VerizonSupport,False,2017-10-10 01:04:00+00:00,"@213553 Is that from a wired or wireless connection, or both? ^RMD",,412929.0
412924,VerizonSupport,False,2017-10-10 01:04:31+00:00,"@213315 What did the tech do to fix the issue?
^FEM",,412925.0
412917,VerizonSupport,False,2017-10-10 01:06:27+00:00,"@213551 Oh no, That's not good. What problem are you having? We can help here.
^FEM",412918,412919.0
412920,VerizonSupport,False,2017-10-10 01:06:27+00:00,"@213552 Good evening Simon, was that from a wired or wireless connection. ^RMD",412921,412922.0
412104,VerizonSupport,False,2017-10-10 01:06:57+00:00,"@213313 Understood, we are here 24/7 wheever you are ready to continue working this out. ^RMD",412105,412103.0
412905,VerizonSupport,False,2017-10-10 01:08:53+00:00,"@213550 We are certainly sorry to see you go. Are you currently having trouble connecting to the internet?
^HSB",412906,412907.0
413371,VerizonSupport,False,2017-10-10 01:16:24+00:00,"@213654 Hi NL, you can do a custom pack and not get ESPN.
^FEM",413370,413372.0
413373,VerizonSupport,False,2017-10-10 01:17:29+00:00,"@212610 What trouble are you having with the iPad? Do you have residential or cellular service with us?
^HSB",,413374.0
413369,VerizonSupport,False,2017-10-10 01:20:00+00:00,"@213654 Not a problem, anytime. ^RMD",,413370.0
412923,VerizonSupport,False,2017-10-10 01:20:32+00:00,"@213552 Would you be able to test from a hardwired connection?
^HSB",,412921.0
413366,VerizonSupport,False,2017-10-10 01:22:28+00:00,"@212876 Are you porting the number to us or from us to another provider?
^FEM",,413367.0
413364,VerizonSupport,False,2017-10-10 01:23:27+00:00,"@213652 Are you getting an error message?
^TNT",413356,413365.0
413354,VerizonSupport,False,2017-10-10 01:26:30+00:00,"@213652 Local blackout is not something in Verizon control.
^JAY",413355,413356.0
413357,VerizonSupport,False,2017-10-10 01:30:27+00:00,"@213652 Hi John, normally when a show is blacked out it is due to it being on a local channel. Can you check your local channels?
^FEM","413358,413359",413355.0
414173,VerizonSupport,False,2017-10-10 01:31:28+00:00,"@212876 We can help here. Are you porting the number to us or away from us to another phone provider?
^HSB",414174,413368.0
415306,VerizonSupport,False,2017-10-10 01:38:31+00:00,"@214031 Good evening, is this a specific number that you are trying to block or an anonymous number? ^RMD","415307,415308,415309,415310,415311,415312,415305",415313.0
414175,VerizonSupport,False,2017-10-10 01:42:28+00:00,"@212876 You have reached the Verizon Social Media team, those questions we would not have the answers to. However, you spoke of a ported# issue
^JAY",414176,414174.0
415314,VerizonSupport,False,2017-10-10 01:50:00+00:00,"@213652 Please use the link below for additional details about blackouts.
https://t.co/6RTeNG2QyK
^TNT",415315,415316.0
414177,VerizonSupport,False,2017-10-10 01:57:00+00:00,@212876 Was the phone number being ported to us or ported out from us? ^RMD,414178,414176.0
415301,VerizonSupport,False,2017-10-10 01:58:53+00:00,"@214031 We are still here and will be glad to help. Can you DM us?
^HSB","415302,415303,415304",415305.0
415599,VerizonSupport,False,2017-10-10 02:04:28+00:00,"@190140 I see you have WiFi on the phone but on the test you show, it says on LTE, please run a test at https://t.co/DN3OQWzpgc
.^RMD","415600,415601",415602.0
415596,VerizonSupport,False,2017-10-10 02:07:51+00:00,"@214106 Oh no, Did the techs say what the problem was?
^FEM",415597,415598.0
415915,VerizonSupport,False,2017-10-10 02:12:00+00:00,@214106 Was that DSL6300v provided by us as well? ^RMD,415914,415916.0
415913,VerizonSupport,False,2017-10-10 02:15:00+00:00,"@214106 Have the techs advised that they will be back out?
^FEM",415912,415914.0
887352,VerizonSupport,False,2017-10-10 02:15:00+00:00,"@291323 Let us help correct the connectivity. Are you currently connected to the internet?
^HSB",,887353.0
415911,VerizonSupport,False,2017-10-10 02:17:27+00:00,@214106 Please keep us in the loop on what happens with that tech so we can joggle arms if necessary and make sure you are cared for correctly. ^RMD,415910,415912.0
415919,VerizonSupport,False,2017-10-10 02:18:00+00:00,"@207462 Hi DawnKA, are you on a wired or wireless connection?
^FEM",415920,415921.0
415917,VerizonSupport,False,2017-10-10 02:19:07+00:00,@214191 You can change to a more customized package to drop ESPN or set favorite channels so it doesn't show up. ^RMD,,415918.0
415909,VerizonSupport,False,2017-10-10 02:27:00+00:00,"@214106 You are welcome! 
^HSB",,415910.0
415922,VerizonSupport,False,2017-10-10 02:31:31+00:00,"@207462 Are you able to connect to the router via Ethernet and conduct a speed test at https://t.co/yMMRB4VWSM? 
^BAB",,415920.0
367288,VerizonSupport,False,2017-10-10 02:35:31+00:00,"@203000 That is odd but possible. Is that the only STB with this issue?
^JAY",367289,367287.0
367290,VerizonSupport,False,2017-10-10 02:46:33+00:00,"@203000 As of right now all signs are pointing to the VMS. Please follow and DM us at your earliest convenience. 
^HSB",367291,367289.0
416554,VerizonSupport,False,2017-10-10 02:53:26+00:00,"@214372 Yikes have you spoken to anyone about this issue?
^JAY",,416555.0
416882,VerizonSupport,False,2017-10-10 03:10:28+00:00,"@214460 Hi Kayla, Let us partner you with our Verizon Wireless Team @115990.  We will get this over to them for you. 
^FEM",416883,416884.0
417179,VerizonSupport,False,2017-10-10 03:18:32+00:00,"@214531 Good times indeed! Thanks for the love!
^HSB",,417180.0
417655,VerizonSupport,False,2017-10-10 03:57:00+00:00,"@214662 Hi Greg, If there are any earlier appointments you will be able to change them here.  
https://t.co/P7Fb07ZBPJ
^FEM",,417656.0
418323,VerizonSupport,False,2017-10-10 04:14:28+00:00,@214802 Let's take a look. Any red ights on your router? ^RMD,418322,418324.0
418325,VerizonSupport,False,2017-10-10 04:15:25+00:00,"@214803 We're always expanding our Fios footprint. You can check for avail and status here.  https://t.co/fq0Y6gGt6r 
^BAB","418326,418327",418328.0
418321,VerizonSupport,False,2017-10-10 04:18:29+00:00,"@214802 Hi Molina, not that we are aware of. Do you know where the Battery Backup unit is located? 
^FEM",418320,418322.0
418319,VerizonSupport,False,2017-10-10 04:20:29+00:00,"@214802 Do you see a unit at the premise which resembles the ones below? 

^BAB https://t.co/7GQAbrAuE8",,418320.0
418560,VerizonSupport,False,2017-10-10 04:36:00+00:00,"@214862 We do apologize for the inconvenience. Is this for your Verizon wireless service? 
^BAB","418561,418562",418563.0
418904,VerizonSupport,False,2017-10-10 04:51:54+00:00,"@214914 Let's see what we can find. Anything showing here, https://t.co/11mSO0GW3A ,for possible issues in your area? ^RMD",418905,418906.0
419116,VerizonSupport,False,2017-10-10 05:00:29+00:00,"@214915 Have we checked the optical network terminal?

^BAB https://t.co/EiY2S7UlSN",419114,419117.0
418908,VerizonSupport,False,2017-10-10 05:01:00+00:00,"@214914 Not seeing anything. Are all of your services out? 
^FEM",418909,418905.0
419131,VerizonSupport,False,2017-10-10 05:03:00+00:00,"@214965 Oh no, Do you know where the Battery Backup unit is located? 
^FEM",419120,419132.0
418910,VerizonSupport,False,2017-10-10 05:03:25+00:00,@214914 Please follow and DM us. ^RMD,,418909.0
419118,VerizonSupport,False,2017-10-10 05:05:00+00:00,"@214965 Yes, See if the system status light is on and green and if the battery light is off. ^FEM",419119,419120.0
419112,VerizonSupport,False,2017-10-10 05:06:26+00:00,"@214915 We are not aware of a current outage or downtime due to maintenance.  
^BAB",419113,419114.0
419121,VerizonSupport,False,2017-10-10 05:10:00+00:00,"@214965 You should also see an ONT reset button or alarm silence button on the unit. Press and hold for 15-20 seconds and release. 
^BAB",419122,419119.0
419105,VerizonSupport,False,2017-10-10 05:11:29+00:00,"@214964 Oh no! Do the same shows have a charge associated if you view them from https://t.co/dTRjTlxWnO? 
^BAB",419106,419107.0
419115,VerizonSupport,False,2017-10-10 05:13:26+00:00,"@214915 Hi Chris, the number you called will check your account for any outages. An outage can be very small in size. 
^FEM",,419113.0
419108,VerizonSupport,False,2017-10-10 05:14:54+00:00,"@214964 This additional fee is set by the content owner. 
^BAB",419109,419106.0
419298,VerizonSupport,False,2017-10-10 05:16:00+00:00,"@215000 You can check for any outages based on your account here. https://t.co/V6mL0VLzlw
^BAB",419297,419299.0
419307,VerizonSupport,False,2017-10-10 05:16:00+00:00,"@215002 Hi jeremy, is your internet working?
^FEM",419306,419308.0
419123,VerizonSupport,False,2017-10-10 05:18:00+00:00,"@214965 Is the WAN light illuminated on the back of the router?
^BAB",419125,419122.0
419110,VerizonSupport,False,2017-10-10 05:19:50+00:00,"@214964 Steve, the broadcasters only put some of their content On Demand. You can go to HBOgo and login and get all of their content for free.
^FEM",419111,419109.0
419305,VerizonSupport,False,2017-10-10 05:20:25+00:00,"@215002 Are you having a problem with all the TV's or just the one?
^FEM",419304,419306.0
419296,VerizonSupport,False,2017-10-10 05:22:52+00:00,"@215000 The outage would only affect Video on Demand. What lights do you have on the ONT?  
^BAB",419295,419297.0
419302,VerizonSupport,False,2017-10-10 05:23:30+00:00,"@215002 What location are you in? 
^BAB",419303,419304.0
419126,VerizonSupport,False,2017-10-10 05:24:26+00:00,"@214965 Can you check our outage site to see if there is an active outage at your locations? https://t.co/tdPvxRi4pe
^FEM","419127,419128",419125.0
419300,VerizonSupport,False,2017-10-10 05:25:00+00:00,"@215001 Yikes! Have you had a chance to check for issues in your area, https://t.co/j5P1hWsfS7 ,here? ^RMD",,419301.0
419294,VerizonSupport,False,2017-10-10 05:27:00+00:00,"@215000 Perfect, let us know if this starts happening again so we can get back to work on this. ^RMD",,419295.0
419290,VerizonSupport,False,2017-10-10 05:28:00+00:00,"@118215 Oh no, is it still out?
^FEM",419291,419292.0
419129,VerizonSupport,False,2017-10-10 05:31:29+00:00,"@214802 You can check for any outages based on your account here. https://t.co/rQUPbVLTNg
^BAB",,419127.0
419537,VerizonSupport,False,2017-10-10 05:35:25+00:00,"@215048 Hi Nick, Not that we are aware of.  We have a website you can check on your services at: https://t.co/tdPvxRi4pe ^FEM",,419538.0
419534,VerizonSupport,False,2017-10-10 05:35:25+00:00,"@214802 An estimated restoral time will be provided by the system if any network downtime is reported in your area
^BAB",,419535.0
419293,VerizonSupport,False,2017-10-10 05:43:28+00:00,"@118215 Perfect, we are here for you 24/7 if you find you need us again at anytime. ^RMD",,419291.0
419130,VerizonSupport,False,2017-10-10 05:43:28+00:00,"@214965 Can you follow and DM back so we can have an agent assist?
^FEM",,419128.0
419746,VerizonSupport,False,2017-10-10 05:45:00+00:00,"@215000 @215048 We'd be glad to assist. What lights do you currently have on the router? 
^BAB",,419539.0
419740,VerizonSupport,False,2017-10-10 05:49:27+00:00,"@215084 We do apologize for the inconvenience. What lights do you currently have on the router? 
^BAB",419739,419741.0
419742,VerizonSupport,False,2017-10-10 05:49:53+00:00,"@215000 What lights are you currently viewing on the router? 
^BAB",,419743.0
419738,VerizonSupport,False,2017-10-10 05:53:26+00:00,"@215084 You can check for any outages based on your account here. https://t.co/TeFEL1MHrO
^BAB",,419739.0
419958,VerizonSupport,False,2017-10-10 06:07:30+00:00,"@215118 We do apologize for the inconvenience. We're working as quickly as possible to resolve this issue. 
^BAB",,419959.0
