tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
410308,208812,True,2017-10-09 23:48:17+00:00,@VerizonSupport Yes they did,410309,410307.0
410294,VerizonSupport,False,2017-10-09 23:51:00+00:00,"@212874 Keep us posted on this.
^JAY",,410292.0
410879,212875,True,2017-10-09 23:51:50+00:00,@VerizonSupport I think they canceled my service and opened a new account. They said a tech had to come out (but the line is installed).,"410878,410880",410881.0
410896,VerizonSupport,False,2017-10-09 23:51:56+00:00,"@213002 Can you try rebooting your router and your main cable box? Let us know if that helps.
^TNT",,410897.0
410887,213001,True,2017-10-09 23:53:24+00:00,Please @115722 can anyone who works there tell me why my NBA League Pass won’t work? Chat support no help. Been on phone for an hour.,410885,
410309,VerizonSupport,False,2017-10-09 23:53:25+00:00,@208812 Please follow and DM us. ^RMD,,410308.0
410859,VerizonSupport,False,2017-10-09 23:53:26+00:00,"@212998 Are the ports on the back that are hard-wired in the router lit?
^JAY",410858,410860.0
410870,VerizonSupport,False,2017-10-09 23:54:00+00:00,"@212999 What makes you feel this way?
^TNT","410868,410871,410872,410873",410874.0
410858,212998,True,2017-10-09 23:54:02+00:00,@VerizonSupport yes--all green lights,410857,410859.0
410877,213000,True,2017-10-09 23:55:56+00:00,And why did my bill increase this month ? @115725,410875,
410878,VerizonSupport,False,2017-10-09 23:56:29+00:00,"@212875 Understood, we are here for your support.
^JAY",,410879.0
410885,VerizonSupport,False,2017-10-09 23:56:29+00:00,"@213001 Let us look into it for you. What happens when you attempt to watch it?
^TNT",410886,410887.0
410857,VerizonSupport,False,2017-10-09 23:56:29+00:00,@212998 Do you happen to know where your battery back up is located? ^RMD,410851,410858.0
410868,212999,True,2017-10-09 23:56:50+00:00,@VerizonSupport was on the phone and the verizon store yesterday for about 7 hours.,410866,410870.0
410851,212998,True,2017-10-09 23:57:27+00:00,@VerizonSupport is that where it all comes into the house?,410849,410857.0
410875,VerizonSupport,False,2017-10-09 23:57:53+00:00,"@213000 Are you referring to your cellular or residential bill?
^TNT",410876,410877.0
410872,212999,True,2017-10-09 23:58:05+00:00,@VerizonSupport I was told I was getting a new phone sent to me. That was a broken promise and a lie.,410894,410870.0
410866,VerizonSupport,False,2017-10-09 23:58:52+00:00,"@212999 Do you require assistance with your cellular or residential service?
^TNT",410867,410868.0
410849,VerizonSupport,False,2017-10-09 23:58:52+00:00,"@212998 Correct, normally a white box with blue buttons on it. One of them says alarm silence which is what we are looking for. ^RMD",410850,410851.0
410894,VerizonSupport,False,2017-10-09 23:59:30+00:00,@212999 This was a cell phone correct? ^RMD,410895,410872.0
410850,212998,True,2017-10-10 00:00:03+00:00,@VerizonSupport i see it,410852,410849.0
410867,212999,True,2017-10-10 00:00:38+00:00,@VerizonSupport it was cellular,410869,410866.0
404367,211712,True,2017-10-10 00:01:40+00:00,@VerizonSupport It just made things worse lol,404368,404366.0
410869,VerizonSupport,False,2017-10-10 00:04:00+00:00,"@212999 Let us loop in our @115990 team they should be able to assist.
^TNT",,410867.0
404368,VerizonSupport,False,2017-10-10 00:04:55+00:00,"@211712 Can you disconnect from the Facetime, turnyour Blurtooth off and test it again?
^TNT",404369,404367.0
404370,211712,True,2017-10-10 00:06:05+00:00,@VerizonSupport Like sometimes I’ll get 2 bars of WiFi when I’m literally in the same room as the router,404371,404369.0
410852,VerizonSupport,False,2017-10-10 00:07:32+00:00,"@212998 Can you press and hold it for 15 seconds? Make sure all the lights go off temporarily and then come back on.
^JAY",410853,410850.0
404371,VerizonSupport,False,2017-10-10 00:09:00+00:00,"@211712 Are you connected to 2.4GhZ or 5GhZ connection? Can you connect to 5GhZ, turn your Bluetooth off and send us test result?
^TNT",404372,404370.0
410886,213001,True,2017-10-10 00:11:55+00:00,@VerizonSupport Tells me I’m not subscribed. But I am. Chat Support says I can’t watch playoff games. Playoffs don’t start for 7 months.,410888,410885.0
410888,VerizonSupport,False,2017-10-10 00:16:00+00:00,@213001 Could you tyell me what error you are getting when you attempt to watch please. ^RMD,410889,410886.0
411704,213217,True,2017-10-10 00:16:07+00:00,@115722 any network problems? I get an error that my account info can’t be verified due to a network issue,411702,
411702,VerizonSupport,False,2017-10-10 00:18:00+00:00,"@213217 Are you getting that error message when attempting to sign in to our app?
^TNT",411703,411704.0
411695,213216,True,2017-10-10 00:21:18+00:00,@VerizonSupport internet just crashed. Top light is red.,411693,
404372,211712,True,2017-10-10 00:23:15+00:00,@VerizonSupport I have no idea what that means lol,404373,404371.0
404373,VerizonSupport,False,2017-10-10 00:25:34+00:00,"@211712 When  you look are your wireless networks do you see your network in there twice but one has a 5G at the end of it?
^FEM",404374,404372.0
410854,212998,True,2017-10-10 00:25:56+00:00,@VerizonSupport the devices still aren't working. Is there something else to try?,410856,410853.0
410889,213001,True,2017-10-10 00:26:08+00:00,@VerizonSupport Not an error. It tells me I’m not subscribed. But I am. Online portal and phone support confirmed. https://t.co/frnpWMoSYU,410890,410888.0
404374,211712,True,2017-10-10 00:26:51+00:00,@VerizonSupport No,404375,404373.0
410890,VerizonSupport,False,2017-10-10 00:27:31+00:00,"@213001 Have you tried to press ok to order it?
^TNT",410891,410889.0
412110,213316,True,2017-10-10 00:27:41+00:00,That makes two of us. @115722 never gave me my referral points. Promote their service and they keep the reward. #ThanksVerizon https://t.co/6RKOYZctbY,412108,
412099,213313,True,2017-10-10 00:27:47+00:00,@126452 @213314 @VerizonSupport #CHIvsMIN Is there a reason a @115722 customer cannot stream on mac on watch espn. Every week buffering.,412096,
410856,VerizonSupport,False,2017-10-10 00:28:29+00:00,"@212998 Can you follow and DM back so we can have an agent help?
^FEM",,410854.0
411693,VerizonSupport,False,2017-10-10 00:28:29+00:00,"@213216 We need that light to turn white. If you look at the back of the router. Is the WAN light currently lit?
^HSB",411694,411695.0
412092,213310,True,2017-10-10 00:28:32+00:00,"Hourlong wait? Hey, @115722 please fix our TV picture quality",412091,
412107,213315,True,2017-10-10 00:29:08+00:00,@115725 VERY disappointed with your customer service. Just spent an hour pointing out overcharges on my account with a customer service rep,412106,
412091,VerizonSupport,False,2017-10-10 00:30:00+00:00,"@213310 Oh no Peter, we can help here. What problem are you having with the TV picture?
^FEM",412090,412092.0
412108,VerizonSupport,False,2017-10-10 00:30:43+00:00,"@213316 That is not the epxerience we want you to have. Please follow and DM us the details and we will look into it for you.
^TNT",412109,412110.0
411694,213216,True,2017-10-10 00:31:34+00:00,@VerizonSupport Both light are green,411696,411693.0
411703,213217,True,2017-10-10 00:31:47+00:00,@VerizonSupport Yes,411705,411702.0
404375,VerizonSupport,False,2017-10-10 00:32:24+00:00,"@211712 Do any devices in the home see a 5G network?
^HSB",404376,404374.0
404376,211712,True,2017-10-10 00:32:43+00:00,@VerizonSupport No,404377,404375.0
412106,VerizonSupport,False,2017-10-10 00:32:54+00:00,"@213315 Hi meadow, we can help here. What issue are you having with the router?
^FEM",,412107.0
412089,213310,True,2017-10-10 00:33:36+00:00,@VerizonSupport Sound cuts out too,412088,412090.0
412096,VerizonSupport,False,2017-10-10 00:34:00+00:00,"@213313 You should be able to watch it without trouble. Are other devices in the home able to stream the content? 
^HSB","412097,412098",412099.0
411705,VerizonSupport,False,2017-10-10 00:35:00+00:00,"@213217 Can you try to signing in diectly on our website?
^TNT",411706,411703.0
412094,213311,True,2017-10-10 00:35:52+00:00,I’m fucking tight @115722 sucks ass I can’t watch the Yankee game because the channel is blacked out for no reason,412093,
401163,213312,True,2017-10-10 00:35:52+00:00,@210896 @115722 Just on the phone w/ @VerizonSupport as well. On hold for an hour to get routed back to level 1 tech support. Waiting on a call back now.,412095,401162.0
404377,VerizonSupport,False,2017-10-10 00:37:29+00:00,"@211712 Are you able to turn off your Bluetooth and test your wireless speed again? Let us know the result.
^TNT",404378,404376.0
412081,213309,True,2017-10-10 00:37:45+00:00,"When a company like @115722  saves money on support by, for example, making me wait half an our to reach a... https://t.co/JuFEhnsfKF",412079,
412546,213439,True,2017-10-10 00:38:11+00:00,Come on @115722 ... a week of this now on the iPad app? What gives? https://t.co/Ur6Jkhap3c,412544,
411696,VerizonSupport,False,2017-10-10 00:38:28+00:00,"@213216 Do you know where the Battery Backup unit is located? 
^FEM",411697,411694.0
412088,VerizonSupport,False,2017-10-10 00:39:00+00:00,"@213310 Is it affecting all of your TVs?
^TNT",412084,412089.0
410891,213001,True,2017-10-10 00:39:03+00:00,@VerizonSupport Yes. But I’ve already ordered it. It’s already on my account. It’s an auto-renew from last season.,410892,410890.0
411697,213216,True,2017-10-10 00:39:14+00:00,@VerizonSupport Yes,411698,411696.0
404379,211712,True,2017-10-10 00:39:20+00:00,@VerizonSupport Never mind I don’t even have enough internet to load the page. And I’m in the same room as the router,404380,404378.0
412084,213310,True,2017-10-10 00:40:10+00:00,@VerizonSupport Yes,412082,412088.0
410892,VerizonSupport,False,2017-10-10 00:41:00+00:00,"@213001 if it has been ordered by pressing ok button it should just renew it on the box. Let us know if that helps.
^TNT",410893,410891.0
411706,213217,True,2017-10-10 00:42:06+00:00,@VerizonSupport Reset my password. All set now. Thanks,411707,411705.0
412095,VerizonSupport,False,2017-10-10 00:42:31+00:00,"@213312 Hi Ruthie, we can help your here. What problem are you having this evening?
^FEM",,401163.0
412093,VerizonSupport,False,2017-10-10 00:43:00+00:00,"@213311 Is the error message on the screen a message advising that the game is blacked out? In what area do you live?
^HSB",,412094.0
412082,VerizonSupport,False,2017-10-10 00:43:28+00:00,@213310 Can you locate the main splitter and make sure all the coax connections are good and tight? ^FEM,412083,412084.0
412079,VerizonSupport,False,2017-10-10 00:43:28+00:00,"@213309 We have no wait here. Let us know how can we assist.
^TNT",412080,412081.0
411698,VerizonSupport,False,2017-10-10 00:44:00+00:00,"@213216 Can you please press and hold down the Alarm Silence or ONT Reset button for about 15 seconds? This will reboot the main terminal. 
^HSB","411699,411700",411697.0
411707,VerizonSupport,False,2017-10-10 00:44:03+00:00,"@213217 Great, let us know if you have any questions we are here 24/7.
^TNT",,411706.0
412083,213310,True,2017-10-10 00:44:08+00:00,@VerizonSupport Yes I checked that too,412085,412082.0
412544,VerizonSupport,False,2017-10-10 00:45:36+00:00,"@213439 Hi Rick, are you having a problem with any other devices?
^FEM",412545,412546.0
412930,VerizonSupport,False,2017-10-10 00:49:00+00:00,"@213553 Hi Edwin, we can help here. What problem are you having this evening?
^FEM",412929,
404380,VerizonSupport,False,2017-10-10 00:50:26+00:00,"@211712 Can you disconnect from the wireless, reboot the phone, reconnect to the WiFi and try again?
^HSB",404381,404379.0
411700,213216,True,2017-10-10 00:51:08+00:00,@VerizonSupport I can use the internet now,411701,411698.0
412085,VerizonSupport,False,2017-10-10 00:51:24+00:00,"@213310 Thanks for checking that. Do you know where the battery backup unit is located in the home? 
^HSB",412086,412083.0
412525,213423,True,2017-10-10 00:52:15+00:00,Hey @115725 how is your cable service? Can I watch Sixers games? https://t.co/1aYPhtkUxv,412524,
412545,213439,True,2017-10-10 00:52:19+00:00,@VerizonSupport just the iPad,412547,412544.0
411701,VerizonSupport,False,2017-10-10 00:53:00+00:00,"@213216 Great, please let us know if you have any questions we will be happy to assist.
^TNT",,411700.0
404381,211712,True,2017-10-10 00:55:14+00:00,@VerizonSupport It’s at this right now and it sat for 5mins. The upload failed to get over .50 https://t.co/94HllnD4qT,404382,404380.0
412086,213310,True,2017-10-10 00:55:17+00:00,@VerizonSupport Yes I do,412087,412085.0
412097,213313,True,2017-10-10 00:55:43+00:00,@VerizonSupport Same result every week. When watching game on @115722 mobile app everything is fine. But on https://t.co/p69hQ1f7jE on mac buffering.,412100,412096.0
412524,VerizonSupport,False,2017-10-10 00:57:00+00:00,"@213423 Take a look here, https://t.co/gIsBNUM0Hg ,for what's available and what is included in your package. ^RMD",,412525.0
412098,213313,True,2017-10-10 00:57:18+00:00,@VerizonSupport ...which proves @115722 is purposely buffering the web streaming on mac. So thanks @115722 good job👎🏼,412102,412096.0
412926,VerizonSupport,False,2017-10-10 00:57:33+00:00,@213315 What was the initial issue that we sent a tech out for originally? ^RMD,412925,412927.0
412100,VerizonSupport,False,2017-10-10 00:58:00+00:00,"@213313 Is the mac on a wired or wireless connection?
^FEM",412101,412097.0
412087,VerizonSupport,False,2017-10-10 00:59:28+00:00,@213310 Have you had a chance to reset it by pressing and holding the alarm silence button for 20 seconds. ^RMD,,412086.0
412925,213315,True,2017-10-10 00:59:36+00:00,@VerizonSupport The internet stopped working completely multiples times over the course of a few months,412924,412926.0
412929,213553,True,2017-10-10 00:59:58+00:00,@VerizonSupport Thanks for the response - our internet suddenly get very slow recently. We've been on hold for over 2.5 hours...,412928,412930.0
412102,VerizonSupport,False,2017-10-10 01:00:24+00:00,@213313 Could you connect wired so we can narrow this down a little for you. ^RMD,412103,412098.0
412547,VerizonSupport,False,2017-10-10 01:00:24+00:00,"@213439 Can you logout of the app, uninstall/reinstall the app and try again?
^HSB",,412545.0
412103,213313,True,2017-10-10 01:00:51+00:00,@VerizonSupport Not tonight,412104,412102.0
404382,VerizonSupport,False,2017-10-10 01:01:30+00:00,"@211712 Do you have the My Fios app? On the Mobile app, go to Internet&gt; WiFi Analyzer and run that.
^FEM",,404381.0
412922,213552,True,2017-10-10 01:01:50+00:00,Sit down to pay my @115722 bill for gigabit internet when suddenly... https://t.co/jy3yoglPrG,412920,
412907,213550,True,2017-10-10 01:02:30+00:00,@VerizonSupport your internet service is god awful. Can’t wait for my new provider. Gave you enough chances.,412905,412916.0
412919,213551,True,2017-10-10 01:03:55+00:00,@VerizonSupport is a joke...spent an hour on the phone being bounced and transferred around. Where's Optimum?,412917,
412928,VerizonSupport,False,2017-10-10 01:04:00+00:00,"@213553 Is that from a wired or wireless connection, or both? ^RMD",,412929.0
412924,VerizonSupport,False,2017-10-10 01:04:31+00:00,"@213315 What did the tech do to fix the issue?
^FEM",,412925.0
412917,VerizonSupport,False,2017-10-10 01:06:27+00:00,"@213551 Oh no, That's not good. What problem are you having? We can help here.
^FEM",412918,412919.0
412920,VerizonSupport,False,2017-10-10 01:06:27+00:00,"@213552 Good evening Simon, was that from a wired or wireless connection. ^RMD",412921,412922.0
412104,VerizonSupport,False,2017-10-10 01:06:57+00:00,"@213313 Understood, we are here 24/7 wheever you are ready to continue working this out. ^RMD",412105,412103.0
413374,212610,True,2017-10-10 01:08:45+00:00,@VerizonSupport and @AppleSupport were NO help to me with my issue. 30 day old iPad and no one will help me fix it!! WTF?!?,"413373,413375",
412905,VerizonSupport,False,2017-10-10 01:08:53+00:00,"@213550 We are certainly sorry to see you go. Are you currently having trouble connecting to the internet?
^HSB",412906,412907.0
412921,213552,True,2017-10-10 01:12:34+00:00,@VerizonSupport Wifi via a Verizon router,412923,412920.0
413372,213654,True,2017-10-10 01:13:16+00:00,Hey @115722 getting ready to renew my cable contract... can I do so WITHOUT getting @126452 ? Can’t support what happened to @213655,413371,
413371,VerizonSupport,False,2017-10-10 01:16:24+00:00,"@213654 Hi NL, you can do a custom pack and not get ESPN.
^FEM",413370,413372.0
413370,213654,True,2017-10-10 01:17:03+00:00,@VerizonSupport Awesome. Appreciate the help!,413369,413371.0
413373,VerizonSupport,False,2017-10-10 01:17:29+00:00,"@212610 What trouble are you having with the iPad? Do you have residential or cellular service with us?
^HSB",,413374.0
413367,212876,True,2017-10-10 01:18:54+00:00,Gilbert. Grace. Names of @115722 phone operators that transfer you to invalid numbers and hang up on you (respectively). #getyourshit,"413366,413368",
413369,VerizonSupport,False,2017-10-10 01:20:00+00:00,"@213654 Not a problem, anytime. ^RMD",,413370.0
412923,VerizonSupport,False,2017-10-10 01:20:32+00:00,"@213552 Would you be able to test from a hardwired connection?
^HSB",,412921.0
413365,213652,True,2017-10-10 01:21:06+00:00,@VerizonSupport Why is the Oilers-Jets game on NHL Center Ice blacked out?! I live in Massachusetts!!,413364,
413366,VerizonSupport,False,2017-10-10 01:22:28+00:00,"@212876 Are you porting the number to us or from us to another provider?
^FEM",,413367.0
413364,VerizonSupport,False,2017-10-10 01:23:27+00:00,"@213652 Are you getting an error message?
^TNT",413356,413365.0
413368,212876,True,2017-10-10 01:24:11+00:00,"@115722 + Kay, makes you wait 40mins on a dead line without checking in to see if you’re still there or takes down a callback number.",414173,413367.0
413356,213652,True,2017-10-10 01:24:19+00:00,"@VerizonSupport No. All it says is, ""This program is required to be blacked out in your local market on this channel""",413354,413364.0
413354,VerizonSupport,False,2017-10-10 01:26:30+00:00,"@213652 Local blackout is not something in Verizon control.
^JAY",413355,413356.0
413355,213652,True,2017-10-10 01:28:13+00:00,@VerizonSupport You know what is in my control? My money. $180 for games I can't even watch? NOPE.,413357,413354.0
413357,VerizonSupport,False,2017-10-10 01:30:27+00:00,"@213652 Hi John, normally when a show is blacked out it is due to it being on a local channel. Can you check your local channels?
^FEM","413358,413359",413355.0
414173,VerizonSupport,False,2017-10-10 01:31:28+00:00,"@212876 We can help here. Are you porting the number to us or away from us to another phone provider?
^HSB",414174,413368.0
415313,214031,True,2017-10-10 01:36:28+00:00,All I want to do is block a phone number on my mother’s Verizon landline. Customer service is of absolutely no help. #verizon @115725,415306,
414174,212876,True,2017-10-10 01:37:06+00:00,"@VerizonSupport You can help by telling me 
-why I was on hold for 40mins with no answer. 
-why I was hung up on
-why my 9:30pm EST callback is 7 mins late.",414175,414173.0
415306,VerizonSupport,False,2017-10-10 01:38:31+00:00,"@214031 Good evening, is this a specific number that you are trying to block or an anonymous number? ^RMD","415307,415308,415309,415310,415311,415312,415305",415313.0
415316,213652,True,2017-10-10 01:42:21+00:00,@VerizonSupport A game that aired on a channel 8hrs ago is causing a different game on that channel to be blacked out.FIX IT! I PAY FOR THIS,415314,
414175,VerizonSupport,False,2017-10-10 01:42:28+00:00,"@212876 You have reached the Verizon Social Media team, those questions we would not have the answers to. However, you spoke of a ported# issue
^JAY",414176,414174.0
415305,214031,True,2017-10-10 01:49:38+00:00,@VerizonSupport this is part of a computer scam that she was a victim of. These people are calling relentlessly all day@and night.,415301,415306.0
415314,VerizonSupport,False,2017-10-10 01:50:00+00:00,"@213652 Please use the link below for additional details about blackouts.
https://t.co/6RTeNG2QyK
^TNT",415315,415316.0
414176,212876,True,2017-10-10 01:53:43+00:00,"@VerizonSupport If you’re the social media team, how are you capable of porting phone numbers? Please enlighten me. I’d love to hear this",414177,414175.0
414177,VerizonSupport,False,2017-10-10 01:57:00+00:00,@212876 Was the phone number being ported to us or ported out from us? ^RMD,414178,414176.0
415602,190140,True,2017-10-10 01:57:44+00:00,@115722 @119000  https://t.co/d7OiA7wdWy,415599,415603.0
415301,VerizonSupport,False,2017-10-10 01:58:53+00:00,"@214031 We are still here and will be glad to help. Can you DM us?
^HSB","415302,415303,415304",415305.0
415599,VerizonSupport,False,2017-10-10 02:04:28+00:00,"@190140 I see you have WiFi on the phone but on the test you show, it says on LTE, please run a test at https://t.co/DN3OQWzpgc
.^RMD","415600,415601",415602.0
415598,214106,True,2017-10-10 02:04:31+00:00,@VerizonSupport internet’s been out for a few days. multiple representatives have stopped by but nothing has been working?,415596,
415916,214106,True,2017-10-10 02:07:04+00:00,@VerizonSupport we are using a verizon router but it’s connected to a dsl 6300v which has the power and lan light on but no int. light,415915,
415596,VerizonSupport,False,2017-10-10 02:07:51+00:00,"@214106 Oh no, Did the techs say what the problem was?
^FEM",415597,415598.0
887353,291323,True,2017-10-10 02:09:23+00:00,@115722 Thanks for the great intermittent wi-fi. I think I'll begin sporadic payments for service to mirror your reliability. #screwu,887352,
415915,VerizonSupport,False,2017-10-10 02:12:00+00:00,@214106 Was that DSL6300v provided by us as well? ^RMD,415914,415916.0
415914,214106,True,2017-10-10 02:13:00+00:00,@VerizonSupport yes it was,415913,415915.0
887352,VerizonSupport,False,2017-10-10 02:15:00+00:00,"@291323 Let us help correct the connectivity. Are you currently connected to the internet?
^HSB",,887353.0
415913,VerizonSupport,False,2017-10-10 02:15:00+00:00,"@214106 Have the techs advised that they will be back out?
^FEM",415912,415914.0
415912,214106,True,2017-10-10 02:15:37+00:00,@VerizonSupport No they haven’t but we plan on calling them,415911,415913.0
415921,207462,True,2017-10-10 02:15:48+00:00,As the day comes to a close @115722 has remained consistently slow as if it has been kidnapped by the Stone Age #VerizonFios #Internet,415919,
415918,214191,True,2017-10-10 02:16:01+00:00,"@115722 is there anyway you can cut @126452 from my subscription, cuz I don’t want my daughter to accidentally find that shit",415917,
415911,VerizonSupport,False,2017-10-10 02:17:27+00:00,@214106 Please keep us in the loop on what happens with that tech so we can joggle arms if necessary and make sure you are cared for correctly. ^RMD,415910,415912.0
415919,VerizonSupport,False,2017-10-10 02:18:00+00:00,"@207462 Hi DawnKA, are you on a wired or wireless connection?
^FEM",415920,415921.0
415910,214106,True,2017-10-10 02:18:12+00:00,@VerizonSupport Thank you!,415909,415911.0
415917,VerizonSupport,False,2017-10-10 02:19:07+00:00,@214191 You can change to a more customized package to drop ESPN or set favorite channels so it doesn't show up. ^RMD,,415918.0
415909,VerizonSupport,False,2017-10-10 02:27:00+00:00,"@214106 You are welcome! 
^HSB",,415910.0
415920,207462,True,2017-10-10 02:29:28+00:00,@VerizonSupport Wireless connection https://t.co/ktpgCfflu8,415922,415919.0
415922,VerizonSupport,False,2017-10-10 02:31:31+00:00,"@207462 Are you able to connect to the router via Ethernet and conduct a speed test at https://t.co/yMMRB4VWSM? 
^BAB",,415920.0
367287,203000,True,2017-10-10 02:32:19+00:00,@VerizonSupport Didn’t work. Tried that plus new certified HDMI premium cable.  Might need STB replaced.,367288,367285.0
367288,VerizonSupport,False,2017-10-10 02:35:31+00:00,"@203000 That is odd but possible. Is that the only STB with this issue?
^JAY",367289,367287.0
367289,203000,True,2017-10-10 02:39:23+00:00,@VerizonSupport It’s the only STB we have. VMS1100. Other devices sync fine with the TV (Sony XBR 850D). Blu-ray player and PC work fine.  Odd indeed.,367290,367288.0
416555,214372,True,2017-10-10 02:45:26+00:00,I’ve had someone hack my Verizon account and my email account and I can’t get into either. Is Monday over yet? 😅,416554,
367290,VerizonSupport,False,2017-10-10 02:46:33+00:00,"@203000 As of right now all signs are pointing to the VMS. Please follow and DM us at your earliest convenience. 
^HSB",367291,367289.0
416554,VerizonSupport,False,2017-10-10 02:53:26+00:00,"@214372 Yikes have you spoken to anyone about this issue?
^JAY",,416555.0
416884,214460,True,2017-10-10 03:08:27+00:00,"@VerizonSupport any idea about what’s been going on with the service the past couple days in Murfreesboro, TN? Multiple ppl have complained.",416882,
416882,VerizonSupport,False,2017-10-10 03:10:28+00:00,"@214460 Hi Kayla, Let us partner you with our Verizon Wireless Team @115990.  We will get this over to them for you. 
^FEM",416883,416884.0
417180,214531,True,2017-10-10 03:13:58+00:00,@115722 I miss you. @4165 is awful. We had some good times. Now it's just  long phone calls &amp; no service. Thx for the memories.,417179,
417179,VerizonSupport,False,2017-10-10 03:18:32+00:00,"@214531 Good times indeed! Thanks for the love!
^HSB",,417180.0
417656,214662,True,2017-10-10 03:52:00+00:00,@115990 My complaint is pretty clear. You have a line down in the street and won’t fix it until Wednesday,417655,417657.0
417655,VerizonSupport,False,2017-10-10 03:57:00+00:00,"@214662 Hi Greg, If there are any earlier appointments you will be able to change them here.  
https://t.co/P7Fb07ZBPJ
^FEM",,417656.0
418328,214803,True,2017-10-10 04:05:09+00:00,"And, @115955 sucks again. @115725 is violating franchise agreement, no #fios in large portions on Manhattan. #2ndworldamerica",418325,
418324,214802,True,2017-10-10 04:12:43+00:00,@VerizonSupport HEEELP MY INTERNET AND TV ISN'T WORKING,418323,
418323,VerizonSupport,False,2017-10-10 04:14:28+00:00,@214802 Let's take a look. Any red ights on your router? ^RMD,418322,418324.0
418325,VerizonSupport,False,2017-10-10 04:15:25+00:00,"@214803 We're always expanding our Fios footprint. You can check for avail and status here.  https://t.co/fq0Y6gGt6r 
^BAB","418326,418327",418328.0
418322,214802,True,2017-10-10 04:15:40+00:00,@VerizonSupport My cable isn't working either. Is there an outage in Delaware?,418321,418323.0
418321,VerizonSupport,False,2017-10-10 04:18:29+00:00,"@214802 Hi Molina, not that we are aware of. Do you know where the Battery Backup unit is located? 
^FEM",418320,418322.0
418320,214802,True,2017-10-10 04:18:59+00:00,@VerizonSupport No I do not. My cable just shows a black screen,418319,418321.0
418319,VerizonSupport,False,2017-10-10 04:20:29+00:00,"@214802 Do you see a unit at the premise which resembles the ones below? 

^BAB https://t.co/7GQAbrAuE8",,418320.0
418563,214862,True,2017-10-10 04:33:20+00:00,"So I am without a phone, with no reason or explanation why, and no way to fix it until tomorrow. Yet, every other line on my account works. Thankfully, I need to have my phone on me at all times for work. Real great customer service @115725. This is a nightmare.",418560,
418560,VerizonSupport,False,2017-10-10 04:36:00+00:00,"@214862 We do apologize for the inconvenience. Is this for your Verizon wireless service? 
^BAB","418561,418562",418563.0
418906,214914,True,2017-10-10 04:49:57+00:00,"@VerizonSupport Is there an outage going on in Anne Arundel county, MD?",418904,
418904,VerizonSupport,False,2017-10-10 04:51:54+00:00,"@214914 Let's see what we can find. Anything showing here, https://t.co/11mSO0GW3A ,for possible issues in your area? ^RMD",418905,418906.0
418905,214914,True,2017-10-10 04:55:17+00:00,"@VerizonSupport Don’t see anything really helpful there. Are you able to confirm fios outages in Anne Arundel County? Near Gambrills, MD?","418907,418908",418904.0
419117,214915,True,2017-10-10 04:57:13+00:00,@VerizonSupport Internet &amp; phone down in NJ. Recording says 7:30am restore time. Is this a planned maintenance or something else?,419116,
419132,214965,True,2017-10-10 04:59:05+00:00,@VerizonSupport I'm also in Delaware and my fios internet suddenly went out. Router just shows a red globe icon,419131,
419116,VerizonSupport,False,2017-10-10 05:00:29+00:00,"@214915 Have we checked the optical network terminal?

^BAB https://t.co/EiY2S7UlSN",419114,419117.0
418908,VerizonSupport,False,2017-10-10 05:01:00+00:00,"@214914 Not seeing anything. Are all of your services out? 
^FEM",418909,418905.0
418909,214914,True,2017-10-10 05:01:29+00:00,@VerizonSupport Fios is dead. Can’t ping public default gateway.,418910,418908.0
419114,214915,True,2017-10-10 05:02:59+00:00,"@VerizonSupport Haven't checked the ONT, but if the 800# has a recording about an outage I don't think it's me. ;) Just curious if its a planned maintenance",419112,419116.0
419131,VerizonSupport,False,2017-10-10 05:03:00+00:00,"@214965 Oh no, Do you know where the Battery Backup unit is located? 
^FEM",419120,419132.0
418910,VerizonSupport,False,2017-10-10 05:03:25+00:00,@214914 Please follow and DM us. ^RMD,,418909.0
419120,214965,True,2017-10-10 05:03:27+00:00,@VerizonSupport I assume it's this small black box in my garage,419118,419131.0
419118,VerizonSupport,False,2017-10-10 05:05:00+00:00,"@214965 Yes, See if the system status light is on and green and if the battery light is off. ^FEM",419119,419120.0
419112,VerizonSupport,False,2017-10-10 05:06:26+00:00,"@214915 We are not aware of a current outage or downtime due to maintenance.  
^BAB",419113,419114.0
419119,214965,True,2017-10-10 05:06:37+00:00,"@VerizonSupport I only see one light which is next to ""power Ok"" and is green",419121,419118.0
419107,214964,True,2017-10-10 05:08:19+00:00,@VerizonSupport why does it say it cost money to watch my tv shows on hbo on demand when I’m already subscribed to hbo 🤔,419105,
419121,VerizonSupport,False,2017-10-10 05:10:00+00:00,"@214965 You should also see an ONT reset button or alarm silence button on the unit. Press and hold for 15-20 seconds and release. 
^BAB",419122,419119.0
419113,214915,True,2017-10-10 05:10:18+00:00,@VerizonSupport That's so weird.. 888-553-1555 says there is an outage. Usually your social media team has more details..,419115,419112.0
419105,VerizonSupport,False,2017-10-10 05:11:29+00:00,"@214964 Oh no! Do the same shows have a charge associated if you view them from https://t.co/dTRjTlxWnO? 
^BAB",419106,419107.0
419106,214964,True,2017-10-10 05:12:49+00:00,@VerizonSupport They surely do not,419108,419105.0
419115,VerizonSupport,False,2017-10-10 05:13:26+00:00,"@214915 Hi Chris, the number you called will check your account for any outages. An outage can be very small in size. 
^FEM",,419113.0
